SiteCode,SiteName,UnitCode,SubUnitCode,EventDate,SiteType,Project,QCtype,SampleDepth_m,Parameter,Value,ValueFlag,FlagComments
ACBUBL,Bubble Pond,ACAD,NA,10/19/2011,Lake,NETN+ACID,0,0.5035,Temp_F,56.516,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2011,Lake,NETN+ACID,0,0.5035,pH,6.645,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/19/2012,Lake,NETN_LS,0,0.5245,DO_mgL,9.555,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/19/2012,Lake,NETN_LS,0,0.5245,DOsat_pct,100.45,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/19/2012,Lake,NETN_LS,0,0.5245,SpCond_uScm,29,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/19/2012,Lake,NETN_LS,0,0.5245,Temp_C,17.765,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/19/2012,Lake,NETN_LS,0,0.5245,Temp_F,63.977,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/19/2012,Lake,NETN_LS,0,0.5245,pH,6.825,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/26/2012,Lake,NETN_LS,0,0.511,DO_mgL,8.24,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/26/2012,Lake,NETN_LS,0,0.511,DOsat_pct,94.65,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/26/2012,Lake,NETN_LS,0,0.511,SpCond_uScm,30,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/26/2012,Lake,NETN_LS,0,0.511,Temp_C,22.225,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/26/2012,Lake,NETN_LS,0,0.511,Temp_F,72.005,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/26/2012,Lake,NETN_LS,0,0.511,pH,6.93,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2012,Lake,NETN_LS,0,0.51,DO_mgL,8.1,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2012,Lake,NETN_LS,0,0.51,DOsat_pct,92.3,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2012,Lake,NETN_LS,0,0.51,SpCond_uScm,30,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2012,Lake,NETN_LS,0,0.51,Temp_C,21.79,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2012,Lake,NETN_LS,0,0.51,Temp_F,71.222,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2012,Lake,NETN_LS,0,0.51,pH,6.495,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.995,DO_mgL,9.11,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.995,DOsat_pct,95.3,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.995,SpCond_uScm,30,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.995,Temp_C,17.55,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.995,Temp_F,63.59,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2012,Lake,NETN_LS,0,0.995,pH,6.78,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/25/2012,Lake,NETN+ACID,0,1.002,DO_mgL,10.28,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/25/2012,Lake,NETN+ACID,0,1.002,DOsat_pct,93.5,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/25/2012,Lake,NETN+ACID,0,1.002,SpCond_uScm,29,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/25/2012,Lake,NETN+ACID,0,1.002,Temp_C,11.15,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/25/2012,Lake,NETN+ACID,0,1.002,Temp_F,52.07,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/25/2012,Lake,NETN+ACID,0,1.002,pH,6.27,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.997,DO_mgL,10.41,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.997,DOsat_pct,103.2,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.997,SpCond_uScm,32,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.997,Temp_C,15.2,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.997,Temp_F,59.36,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2013,Lake,NETN_LS,0,0.997,pH,6.62,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/24/2013,Lake,NETN_LS,0,1.005,DO_mgL,9.22,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/24/2013,Lake,NETN_LS,0,1.005,DOsat_pct,100.9,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/24/2013,Lake,NETN_LS,0,1.005,SpCond_uScm,31,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/24/2013,Lake,NETN_LS,0,1.005,Temp_C,19.73,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/24/2013,Lake,NETN_LS,0,1.005,Temp_F,67.514,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/24/2013,Lake,NETN_LS,0,1.005,pH,6.8,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/18/2013,Lake,NETN_LS,0,0.625,DO_mgL,8.51,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/18/2013,Lake,NETN_LS,0,0.625,DOsat_pct,101.7,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/18/2013,Lake,NETN_LS,0,0.625,SpCond_uScm,32,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/18/2013,Lake,NETN_LS,0,0.625,Temp_C,24.32,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/18/2013,Lake,NETN_LS,0,0.625,Temp_F,75.776,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/18/2013,Lake,NETN_LS,0,0.625,pH,6.98,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/28/2013,Lake,NETN_LS,0,0.51,DO_mgL,8.62,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/28/2013,Lake,NETN_LS,0,0.51,DOsat_pct,97.9,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/28/2013,Lake,NETN_LS,0,0.51,SpCond_uScm,31,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/28/2013,Lake,NETN_LS,0,0.51,Temp_C,21.63,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/28/2013,Lake,NETN_LS,0,0.51,Temp_F,70.934,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/28/2013,Lake,NETN_LS,0,0.51,pH,6.99,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/19/2013,Lake,NETN_LS,0,0.762,DO_mgL,9.025,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/19/2013,Lake,NETN_LS,0,0.762,DOsat_pct,93.9,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/19/2013,Lake,NETN_LS,0,0.762,SpCond_uScm,31.5,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/19/2013,Lake,NETN_LS,0,0.762,Temp_C,17.28,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/19/2013,Lake,NETN_LS,0,0.762,Temp_F,63.104,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/19/2013,Lake,NETN_LS,0,0.762,pH,6.6,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/24/2013,Lake,NETN+ACID,0,0.7505,DO_mgL,10,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/24/2013,Lake,NETN+ACID,0,0.7505,DOsat_pct,93.5,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/24/2013,Lake,NETN+ACID,0,0.7505,SpCond_uScm,31,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/24/2013,Lake,NETN+ACID,0,0.7505,Temp_C,12.34,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/24/2013,Lake,NETN+ACID,0,0.7505,Temp_F,54.212,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/24/2013,Lake,NETN+ACID,0,0.7505,pH,7.1,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/30/2014,Lake,NETN_LS,0,0.502,DO_mgL,10.35,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/30/2014,Lake,NETN_LS,0,0.502,DOsat_pct,99.2,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/30/2014,Lake,NETN_LS,0,0.502,SpCond_uScm,31,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/30/2014,Lake,NETN_LS,0,0.502,Temp_C,13.47,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/30/2014,Lake,NETN_LS,0,0.502,Temp_F,56.246,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/30/2014,Lake,NETN_LS,0,0.502,pH,7.13,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.499,DO_mgL,9.36,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.499,DOsat_pct,97.5,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.499,SpCond_uScm,31,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.499,Temp_C,17.35,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.499,Temp_F,63.23,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/26/2014,Lake,NETN_LS,0,0.499,pH,6.93,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.505,DO_mgL,8.79,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.505,DOsat_pct,101.1,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.505,SpCond_uScm,31,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.505,Temp_C,22.27,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.505,Temp_F,72.086,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/22/2014,Lake,NETN_LS,0,0.505,pH,6.96,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/26/2014,Lake,NETN_LS,0,0.501,DO_mgL,8.76,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/26/2014,Lake,NETN_LS,0,0.501,DOsat_pct,98.6,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/26/2014,Lake,NETN_LS,0,0.501,SpCond_uScm,31,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/26/2014,Lake,NETN_LS,0,0.501,Temp_C,21.17,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/26/2014,Lake,NETN_LS,0,0.501,Temp_F,70.106,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/26/2014,Lake,NETN_LS,0,0.501,pH,6.99,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/15/2014,Lake,NETN_LS,0,0.501,DO_mgL,9.09,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/15/2014,Lake,NETN_LS,0,0.501,DOsat_pct,95.8,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/15/2014,Lake,NETN_LS,0,0.501,SpCond_uScm,31,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/15/2014,Lake,NETN_LS,0,0.501,Temp_C,17.86,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/15/2014,Lake,NETN_LS,0,0.501,Temp_F,64.148,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/15/2014,Lake,NETN_LS,0,0.501,pH,6.88,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/29/2014,Lake,NETN+ACID,0,0.509,DO_mgL,10.8,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/29/2014,Lake,NETN+ACID,0,0.509,DOsat_pct,95.4,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/29/2014,Lake,NETN+ACID,0,0.509,SpCond_uScm,30,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/29/2014,Lake,NETN+ACID,0,0.509,Temp_C,9.86,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/29/2014,Lake,NETN+ACID,0,0.509,Temp_F,49.748,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/29/2014,Lake,NETN+ACID,0,0.509,pH,6.5,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/20/2015,Lake,NETN_LS,0,0.7515,DO_mgL,10.6,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/20/2015,Lake,NETN_LS,0,0.7515,DOsat_pct,101.8,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/20/2015,Lake,NETN_LS,0,0.7515,SpCond_uScm,27,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/20/2015,Lake,NETN_LS,0,0.7515,Temp_C,13.56,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/20/2015,Lake,NETN_LS,0,0.7515,Temp_F,56.408,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/20/2015,Lake,NETN_LS,0,0.7515,pH,6.475,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/18/2015,Lake,NETN_LS,0,0.504,DO_mgL,9.4,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/18/2015,Lake,NETN_LS,0,0.504,DOsat_pct,99.8,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/18/2015,Lake,NETN_LS,0,0.504,SpCond_uScm,28,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/18/2015,Lake,NETN_LS,0,0.504,Temp_C,18.21,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/18/2015,Lake,NETN_LS,0,0.504,Temp_F,64.778,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/18/2015,Lake,NETN_LS,0,0.504,pH,6.4,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/27/2015,Lake,NETN_LS,0,0.504,DO_mgL,8.63,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/27/2015,Lake,NETN_LS,0,0.504,DOsat_pct,95.4,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/27/2015,Lake,NETN_LS,0,0.504,SpCond_uScm,28,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/27/2015,Lake,NETN_LS,0,0.504,Temp_C,20.25,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/27/2015,Lake,NETN_LS,0,0.504,Temp_F,68.45,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/27/2015,Lake,NETN_LS,0,0.504,pH,6.57,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/20/2015,Lake,NETN_LS,0,0.507,DO_mgL,8.23,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/20/2015,Lake,NETN_LS,0,0.507,DOsat_pct,97.6,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/20/2015,Lake,NETN_LS,0,0.507,SpCond_uScm,29,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/20/2015,Lake,NETN_LS,0,0.507,Temp_C,23.9,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/20/2015,Lake,NETN_LS,0,0.507,Temp_F,75.02,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/20/2015,Lake,NETN_LS,0,0.507,pH,6.47,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2015,Lake,NETN_LS,0,0.5,DO_mgL,8.52,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2015,Lake,NETN_LS,0,0.5,DOsat_pct,93.9,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2015,Lake,NETN_LS,0,0.5,SpCond_uScm,29,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2015,Lake,NETN_LS,0,0.5,Temp_C,20.11,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2015,Lake,NETN_LS,0,0.5,Temp_F,68.198,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/21/2015,Lake,NETN_LS,0,0.5,pH,6.67,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2015,Lake,NETN+ACID,0,0.7555,DO_mgL,10.045,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2015,Lake,NETN+ACID,0,0.7555,DOsat_pct,91.95,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2015,Lake,NETN+ACID,0,0.7555,SpCond_uScm,29,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2015,Lake,NETN+ACID,0,0.7555,Temp_C,11.39,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2015,Lake,NETN+ACID,0,0.7555,Temp_F,52.502,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2015,Lake,NETN+ACID,0,0.7555,pH,6.645,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/23/2016,Lake,NETN_LS,0,0.567,DO_mgL,10.31,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/23/2016,Lake,NETN_LS,0,0.567,DOsat_pct,101.6,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/23/2016,Lake,NETN_LS,0,0.567,SpCond_uScm,35.3,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/23/2016,Lake,NETN_LS,0,0.567,Temp_C,14.73,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/23/2016,Lake,NETN_LS,0,0.567,Temp_F,58.514,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/23/2016,Lake,NETN_LS,0,0.567,Turbidity_FNU,0.16,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/23/2016,Lake,NETN_LS,0,0.567,pH,6.79,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/21/2016,Lake,NETN_LS,0,0.512,DO_mgL,9.54,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/21/2016,Lake,NETN_LS,0,0.512,DOsat_pct,98.5,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/21/2016,Lake,NETN_LS,0,0.512,SpCond_uScm,35.7,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/21/2016,Lake,NETN_LS,0,0.512,Temp_C,16.91,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/21/2016,Lake,NETN_LS,0,0.512,Temp_F,62.438,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/21/2016,Lake,NETN_LS,0,0.512,Turbidity_FNU,0.27,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/21/2016,Lake,NETN_LS,0,0.512,pH,6.67,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.503,DO_mgL,8.65,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.503,DOsat_pct,99.4,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.503,SpCond_uScm,36.5,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.503,Temp_C,22.27,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.503,Temp_F,72.086,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.503,Turbidity_FNU,0.1,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/21/2016,Lake,NETN_LS,0,0.503,pH,6.69,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/18/2016,Lake,NETN_LS,0,0.747,DO_mgL,8.295,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/18/2016,Lake,NETN_LS,0,0.747,DOsat_pct,96.15,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/18/2016,Lake,NETN_LS,0,0.747,SpCond_uScm,36.7,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/18/2016,Lake,NETN_LS,0,0.747,Temp_C,22.705,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/18/2016,Lake,NETN_LS,0,0.747,Temp_F,72.869,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/18/2016,Lake,NETN_LS,0,0.747,Turbidity_FNU,0.23,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/18/2016,Lake,NETN_LS,0,0.747,pH,6.84,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/26/2016,Lake,NETN_LS,0,0.501,DO_mgL,9.06,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/26/2016,Lake,NETN_LS,0,0.501,DOsat_pct,95.3,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/26/2016,Lake,NETN_LS,0,0.501,SpCond_uScm,37.1,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/26/2016,Lake,NETN_LS,0,0.501,Temp_C,17.8,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/26/2016,Lake,NETN_LS,0,0.501,Temp_F,64.04,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/26/2016,Lake,NETN_LS,0,0.501,Turbidity_FNU,0.2,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/26/2016,Lake,NETN_LS,0,0.501,pH,7.04,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2016,Lake,NETN+ACID,0,0.506,DO_mgL,10.12,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2016,Lake,NETN+ACID,0,0.506,DOsat_pct,96.9,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2016,Lake,NETN+ACID,0,0.506,SpCond_uScm,37,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2016,Lake,NETN+ACID,0,0.506,Temp_C,13.37,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2016,Lake,NETN+ACID,0,0.506,Temp_F,56.066,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2016,Lake,NETN+ACID,0,0.506,Turbidity_FNU,0.24,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/19/2016,Lake,NETN+ACID,0,0.506,pH,6.84,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2017,Lake,NETN_LS,0,0.505,DO_mgL,10.09,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2017,Lake,NETN_LS,0,0.505,DOsat_pct,97.6,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2017,Lake,NETN_LS,0,0.505,SpCond_uScm,30.4,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2017,Lake,NETN_LS,0,0.505,Temp_C,13.86,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2017,Lake,NETN_LS,0,0.505,Temp_F,56.948,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2017,Lake,NETN_LS,0,0.505,Turbidity_FNU,0.35,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,5/31/2017,Lake,NETN_LS,0,0.505,pH,6.69,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/28/2017,Lake,NETN_LS,0,0.509,DO_mgL,9.04,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/28/2017,Lake,NETN_LS,0,0.509,DOsat_pct,99.8,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/28/2017,Lake,NETN_LS,0,0.509,SpCond_uScm,31.1,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/28/2017,Lake,NETN_LS,0,0.509,Temp_C,20.22,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/28/2017,Lake,NETN_LS,0,0.509,Temp_F,68.396,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/28/2017,Lake,NETN_LS,0,0.509,Turbidity_FNU,0.16,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,6/28/2017,Lake,NETN_LS,0,0.509,pH,6.91,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/19/2017,Lake,NETN_LS,0,0.757,DO_mgL,8.6,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/19/2017,Lake,NETN_LS,0,0.757,DOsat_pct,98.7,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/19/2017,Lake,NETN_LS,0,0.757,SpCond_uScm,31.9,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/19/2017,Lake,NETN_LS,0,0.757,Temp_C,22.215,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/19/2017,Lake,NETN_LS,0,0.757,Temp_F,71.987,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/19/2017,Lake,NETN_LS,0,0.757,Turbidity_FNU,0.15,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,7/19/2017,Lake,NETN_LS,0,0.757,pH,6.95,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2017,Lake,NETN_LS,0,0.6815,DO_mgL,8.63,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2017,Lake,NETN_LS,0,0.6815,DOsat_pct,96.45,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2017,Lake,NETN_LS,0,0.6815,SpCond_uScm,28.6,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2017,Lake,NETN_LS,0,0.6815,Temp_C,20.83,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2017,Lake,NETN_LS,0,0.6815,Temp_F,69.494,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2017,Lake,NETN_LS,0,0.6815,Turbidity_FNU,0.41,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,8/30/2017,Lake,NETN_LS,0,0.6815,pH,6.975,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/29/2017,Lake,NETN_LS,0,0.511,DO_mgL,8.89,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/29/2017,Lake,NETN_LS,0,0.511,DOsat_pct,96.5,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/29/2017,Lake,NETN_LS,0,0.511,SpCond_uScm,32.8,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/29/2017,Lake,NETN_LS,0,0.511,Temp_C,19.37,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/29/2017,Lake,NETN_LS,0,0.511,Temp_F,66.866,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/29/2017,Lake,NETN_LS,0,0.511,Turbidity_FNU,0.25,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,9/29/2017,Lake,NETN_LS,0,0.511,pH,7,NA,NA
ACBUBL,Bubble Pond,ACAD,NA,10/23/2017,Lake,NETN+ACID,0,0.539,DO_mgL,9.97,NA,NA
